id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
70491073,730d4f0c-3a10-441d-a31a-df400bcab2bb,Wed Feb 24 2021 13:39:16 GMT+0100 (GMT+1),2021-02-24,2021-02-24 12:39:16 UTC,Amsterdam,4027297,camgi,,2021-03-03 08:58:56 UTC,2021-03-03 09:00:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70491073,https://inaturalist-open-data.s3.amazonaws.com/photos/114608485/medium.jpg,,"","",1,0,false,3,Wilde Eend,Anas platyrhynchos,Кряква,Aves,6930
70544508,c3c59d02-bef8-4b5e-9830-d68d724b8bff,Thu Feb 25 2021 14:16:00 GMT+0100 (GMT+1),2021-02-25,2021-02-25 13:16:00 UTC,Amsterdam,3866784,crisgarciajentys,,2021-03-04 07:21:12 UTC,2021-03-05 07:23:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70544508,https://inaturalist-open-data.s3.amazonaws.com/photos/114704743/medium.jpg,,"","",5,0,false,3,Stockente,Anas platyrhynchos,Кряква,Aves,6930
70611965,fbe877e9-fd2b-4f4b-97ac-92c8edea58cc,2004/07/01 7:06 PM CEST,2004-07-01,2004-07-01 17:06:00 UTC,Rome,1937746,naturalista1989,Marco,2021-03-05 16:12:04 UTC,2024-02-09 14:11:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70611965,https://inaturalist-open-data.s3.amazonaws.com/photos/114825481/medium.jpeg,,"",,3,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
70612111,25ed60ad-e2bf-4a48-854f-a5cd1cf8d0f8,2004/07/06 4:45 PM CEST,2004-07-06,2004-07-06 14:45:00 UTC,Rome,1937746,naturalista1989,Marco,2021-03-05 16:15:25 UTC,2024-02-23 16:07:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/70612111,https://inaturalist-open-data.s3.amazonaws.com/photos/114825751/medium.jpeg,,"",,4,0,false,,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
70822716,1b3ce191-f9dd-46da-a7b3-b700b5d4d810,2021-03-07 09:17:23,2021-03-07,2021-03-07 08:17:23 UTC,Paris,738950,michel_du_lac_de_creteil,Michel,2021-03-08 17:14:02 UTC,2022-12-14 03:49:57 UTC,research,,https://www.inaturalist.org/observations/70822716,https://static.inaturalist.org/photos/115206199/medium.jpg,,"Canard colvert, Anas platyrhynchos, Mallard, Canard colvert - Anas platyrhynchos - Mallard : IMG_9338_©_Michel_NOEL_2021_au_Lac_de_Creteil","",4,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
71149093,8babf8e2-b6fc-4376-8c5f-eca1b95e3d93,2021-03-13 5:03:07 PM GMT+01:00,2021-03-13,2021-03-13 16:03:07 UTC,Amsterdam,3841483,robinia396,Magdalena Nogaj,2021-03-13 19:01:24 UTC,2021-04-08 16:33:41 UTC,research,,https://www.inaturalist.org/observations/71149093,https://static.inaturalist.org/photos/115791777/medium.jpeg,,"",,3,0,false,2,Stockente,Anas platyrhynchos,Кряква,Aves,6930
71823982,9602fa79-7634-4a6c-9ddc-8a5eaba04512,2021/03/20 6:23 PM CET,2021-03-20,2021-03-20 17:23:00 UTC,Paris,3293205,ivanpazvinas,Ivan Paz-Vinas,2021-03-22 20:46:41 UTC,2021-03-25 11:15:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/71823982,https://inaturalist-open-data.s3.amazonaws.com/photos/116991962/medium.jpeg,,"",,3,0,false,,Yeşilbaş,Anas platyrhynchos,Кряква,Aves,6930
72100277,415375d2-040d-4fe1-88d9-c950217dcb2f,2019/06/02 1:50 PM UTC,2019-06-02,2019-06-02 13:50:00 UTC,UTC,4065983,wolfgangbacher,Wolfgang Bacher,2021-03-26 17:48:38 UTC,2024-10-20 02:01:40 UTC,research,CC0,https://www.inaturalist.org/observations/72100277,https://inaturalist-open-data.s3.amazonaws.com/photos/117490468/medium.jpeg,,"","",3,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
72627269,a79f96c9-7084-450f-b24f-5bfefad683e7,2021/04/01 5:53 PM CEST,2021-04-01,2021-04-01 15:53:00 UTC,Paris,2205362,illerendril,Romain Chazal,2021-04-01 19:29:00 UTC,2021-04-14 18:40:01 UTC,research,CC-BY-NC-ND,https://www.inaturalist.org/observations/72627269,https://inaturalist-open-data.s3.amazonaws.com/photos/118445463/medium.jpg,,"",,4,0,false,,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
72695885,67bcb6b9-c020-4801-a9e3-e35fab4dc4a7,2004/07/01 7:06 PM CEST,2004-07-01,2004-07-01 17:06:00 UTC,Rome,1937746,naturalista1989,Marco,2021-04-02 16:11:03 UTC,2024-02-09 14:10:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72695885,https://inaturalist-open-data.s3.amazonaws.com/photos/118568246/medium.jpeg,,"weekend, Lugano, Lago, Svizzera, genitori, gita",,3,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
72712730,5c6184b7-cf1a-429a-a22b-b46d81a3de59,2021-04-02 4:24:29 PM GMT+02:00,2021-04-02,2021-04-02 14:24:29 UTC,Pretoria,2581741,adamwiernasz,Adam Wiernasz,2021-04-02 19:32:59 UTC,2025-12-16 09:54:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72712730,https://inaturalist-open-data.s3.amazonaws.com/photos/118598678/medium.jpeg,,"",So it happened :) for some time i wished my 500'th observation would be something special... And today i found a duck that picked a fallen tree in my garden to breed her babies :) ,3,0,false,2,Krzyżówka,Anas platyrhynchos,Кряква,Aves,6930
72822437,195ff61e-964b-437d-9bdd-a20d1c209c5c,2021-04-01 11:36:23 AM GMT+02:00,2021-04-01,2021-04-01 09:36:23 UTC,Pretoria,3841483,robinia396,Magdalena Nogaj,2021-04-03 21:11:39 UTC,2021-04-08 16:32:45 UTC,research,,https://www.inaturalist.org/observations/72822437,https://static.inaturalist.org/photos/118802570/medium.jpeg,,"",,2,0,false,2,Stockente,Anas platyrhynchos,Кряква,Aves,6930
72890244,eceadf87-087b-4a2c-b587-718c514a861f,2021/04/02 3:44 PM CEST,2021-04-02,2021-04-02 13:44:00 UTC,Rome,1937746,naturalista1989,Marco,2021-04-04 14:07:50 UTC,2024-02-09 14:10:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/72890244,https://inaturalist-open-data.s3.amazonaws.com/photos/118925749/medium.jpeg,,"",,5,0,false,,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
72892624,f77eeae9-aafb-4859-8663-54e342d336b0,2021/04/04 2:11 PM CEST,2021-04-04,2021-04-04 12:11:00 UTC,Paris,543698,murielle3,Murielle Desrois,2021-04-04 14:36:36 UTC,2025-05-13 07:52:16 UTC,research,,https://www.inaturalist.org/observations/72892624,https://inaturalist-open-data.s3.amazonaws.com/photos/118929484/medium.jpeg,,"",,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
73023919,9868bf03-a38a-48d6-b627-8b96de835c86,2021/04/01 6:08 PM CEST,2021-04-01,2021-04-01 16:08:00 UTC,Paris,4179194,royeb,"",2021-04-05 16:50:02 UTC,2022-04-13 04:27:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73023919,https://inaturalist-open-data.s3.amazonaws.com/photos/119164896/medium.jpg,,"",,2,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
73628224,4cdc6742-8386-4763-87cf-ae3e5b7f290c,2021/04/02 4:53 PM CEST,2021-04-02,2021-04-02 14:53:00 UTC,Paris,3726386,floriangutsch,"",2021-04-11 16:06:21 UTC,2022-04-08 13:07:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73628224,https://inaturalist-open-data.s3.amazonaws.com/photos/120227217/medium.jpeg,,"",,3,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
73824818,203a86cd-ec8d-47cb-aaa3-40391d0c3372,2021/04/12 12:42 PM BST,2021-04-12,2021-04-12 11:42:00 UTC,London,1236256,steve_mcwilliam,Stephen James McWilliam,2021-04-13 07:57:14 UTC,2025-12-13 12:03:40 UTC,research,CC0,https://www.inaturalist.org/observations/73824818,https://inaturalist-open-data.s3.amazonaws.com/photos/120581698/medium.jpg,,"",male,3,0,false,,Anas platyrhynchos,Anas platyrhynchos,Кряква,Aves,6930
74030890,7b291bcb-9cc5-4a60-bf80-f6d498b85591,2021/03/30 12:23 PM BST,2021-03-30,2021-03-30 11:23:00 UTC,Edinburgh,3635289,bsteer,"",2021-04-15 11:12:54 UTC,2024-05-06 03:50:03 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/74030890,https://inaturalist-open-data.s3.amazonaws.com/photos/120946144/medium.jpg,,bfav,,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
74254833,81363ff1-f239-4ce6-bfd9-04b3ffb05183,2021-04-17 5:50:14 PM GMT+01:00,2021-04-17,2021-04-17 15:50:14 UTC,Amsterdam,1617933,shirley63,Adam Beall,2021-04-17 16:51:50 UTC,2021-04-19 15:39:40 UTC,research,,https://www.inaturalist.org/observations/74254833,https://static.inaturalist.org/photos/121339067/medium.jpeg,,"",,1,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
74934697,41dee3f2-6033-4d1f-8db5-929fb84515e1,Fri Apr 23 2021 15:37:16 GMT+0100 (GMT+1),2021-04-23,2021-04-23 13:37:16 UTC,Amsterdam,2175625,blueybirdy,Katy,2021-04-23 15:17:57 UTC,2022-10-14 21:20:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/74934697,https://inaturalist-open-data.s3.amazonaws.com/photos/122534698/medium.jpg,,"","",3,0,false,3,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
75210562,d3de90a5-8f48-4e49-a717-3b18d910ffe4,2021/04/20 10:21 AM CEST,2021-04-20,2021-04-20 08:21:00 UTC,Paris,2783368,paolobaldi,Paolo,2021-04-25 18:52:26 UTC,2021-04-25 23:12:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75210562,https://inaturalist-open-data.s3.amazonaws.com/photos/123011816/medium.jpeg,,"",Hunter Camera,3,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
75599097,476eb437-ab1a-4714-8e94-e46b57058df9,2018/05/13 4:32 PM CEST,2018-05-13,2018-05-13 14:32:00 UTC,Madrid,1014066,marcellotaglialatela,"",2021-04-28 23:24:12 UTC,2021-04-29 06:40:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75599097,https://inaturalist-open-data.s3.amazonaws.com/photos/123701260/medium.jpg,,"",,2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
75663692,2ab0ce98-1544-44e1-bb2a-29a9fa37701a,Sat Apr 24 2021 11:05:44 GMT+0100 (GMT+1),2021-04-24,2021-04-24 09:05:44 UTC,Amsterdam,3399728,critteros,,2021-04-29 15:55:47 UTC,2021-06-06 22:03:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75663692,https://inaturalist-open-data.s3.amazonaws.com/photos/123815395/medium.jpg,,"","",1,0,false,3,Mallard,Anas platyrhynchos,Кряква,Aves,6930
75839849,38240ea3-4407-46ad-b5d4-2274cd35101e,2021-04-30 17:24:39,2021-04-30,2021-04-30 15:24:39 UTC,Prague,4298108,hroziva,Iva Marešková,2021-04-30 15:25:45 UTC,2021-05-04 20:23:30 UTC,research,,https://www.inaturalist.org/observations/75839849,https://static.inaturalist.org/photos/124098105/medium.jpeg,,"",,4,0,false,2,Kachna Divoká,Anas platyrhynchos,Кряква,Aves,6930
75842144,0cd78750-4c91-4f7e-8c04-d13080440280,2021/04/30 11:48 AM BST,2021-04-30,2021-04-30 10:48:00 UTC,London,1352893,grahamc57,GrahamC57,2021-04-30 15:34:23 UTC,2025-04-16 20:11:41 UTC,research,,https://www.inaturalist.org/observations/75842144,https://inaturalist-open-data.s3.amazonaws.com/photos/124100435/medium.jpg,,"",,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
76090263,8ae097b2-06a3-4ff9-aaba-3d837dc175fc,2021/04/24 12:31 PM CEST,2021-04-24,2021-04-24 10:31:00 UTC,Paris,4329032,krtgvnn05,,2021-05-01 10:31:54 UTC,2021-05-02 12:15:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76090263,https://inaturalist-open-data.s3.amazonaws.com/photos/124494089/medium.jpeg,,"","",4,0,false,,Ánade Real,Anas platyrhynchos,Кряква,Aves,6930
76247875,7b5bdd68-2079-4a2c-9017-d08937aebc07,2021/05/01 3:31 PM CEST,2021-05-01,2021-05-01 13:31:00 UTC,Berlin,1508203,steven2802,Steven Schulting,2021-05-01 19:15:26 UTC,2025-11-23 21:02:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/76247875,https://inaturalist-open-data.s3.amazonaws.com/photos/124710229/medium.jpeg,,"","",6,0,false,,Wilde Eend,Anas platyrhynchos,Кряква,Aves,6930
77045822,90aabfb8-1285-4efb-bbd3-eb777d38f7f7,2021-04-19 4:32:30 PM GMT+02:00,2021-04-19,2021-04-19 14:32:30 UTC,Pretoria,2391244,it_lp,"",2021-05-03 19:33:51 UTC,2025-06-20 17:12:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77045822,https://inaturalist-open-data.s3.amazonaws.com/photos/125997007/medium.jpeg,,"",,1,0,false,2,Stockente,Anas platyrhynchos,Кряква,Aves,6930
78038964,17aa1349-41a3-4287-9780-ee6724608319,Sun May 09 2021 11:00:16 GMT+0100 (GMT+1),2021-05-09,2021-05-09 09:00:16 UTC,Amsterdam,4340234,pete_doyle7,,2021-05-09 11:00:43 UTC,2021-05-16 10:12:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/78038964,https://inaturalist-open-data.s3.amazonaws.com/photos/127670731/medium.jpg,,"","",2,0,false,3,Mallard,Anas platyrhynchos,Кряква,Aves,6930
80369113,44cecf7d-4ec1-4af5-848c-1f7dab442b79,2008/07/14 12:00 AM CEST,2008-07-14,2008-07-13 22:00:00 UTC,Paris,3926910,sylb,"",2021-05-26 15:09:38 UTC,2021-07-07 14:13:31 UTC,research,,https://www.inaturalist.org/observations/80369113,https://static.inaturalist.org/photos/131717729/medium.jpeg,,"",,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
81316695,ab685e7e-51e9-4a89-8b53-3e46b23b1187,2015/06/28 12:52 PM CEST,2015-06-28,2015-06-28 10:52:00 UTC,Rome,1937746,naturalista1989,Marco,2021-06-02 16:13:22 UTC,2021-09-19 09:39:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81316695,https://inaturalist-open-data.s3.amazonaws.com/photos/133365703/medium.jpeg,,"",,4,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
81317540,3e488a0f-f29e-4a54-a1a3-6d9ed9a5a2ac,2016/05/28 12:51 PM CEST,2016-05-28,2016-05-28 10:51:00 UTC,Rome,1937746,naturalista1989,Marco,2021-06-02 16:19:32 UTC,2023-05-12 15:14:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81317540,https://inaturalist-open-data.s3.amazonaws.com/photos/133367206/medium.jpg,,"",,2,1,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
83366470,841f3366-a5ff-4c12-a98b-900d594d0bf3,Thu May 27 2021 14:10:09 GMT+0200 (GMT+2),2021-05-27,2021-05-27 12:10:09 UTC,Pretoria,4364132,fotjon_prence,Fotjon Prence,2021-06-17 09:39:56 UTC,2022-11-24 05:39:04 UTC,research,,https://www.inaturalist.org/observations/83366470,https://static.inaturalist.org/photos/136912737/medium.jpg,,"","",2,0,false,3,Pato norteño,Anas platyrhynchos,Кряква,Aves,6930
84054178,abdc7fb2-687a-47d2-9911-9adad833c708,Tue Jun 22 2021 16:20:49 GMT+0200 (GMT+2),2021-06-22,2021-06-22 14:20:49 UTC,Pretoria,2329473,guillaumedutrannois,Guillaume,2021-06-22 14:21:15 UTC,2021-06-24 11:14:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84054178,https://inaturalist-open-data.s3.amazonaws.com/photos/138109157/medium.jpg,,"","",2,0,false,3,Wilde Eend,Anas platyrhynchos,Кряква,Aves,6930
85213351,6027704a-68b5-49a4-97ab-f6560fc606e9,2021/06/26 7:59 AM CEST,2021-06-26,2021-06-26 05:59:00 UTC,Amsterdam,441130,marcomunari,Marco Munari,2021-07-01 14:52:14 UTC,2024-10-19 13:06:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/85213351,https://inaturalist-open-data.s3.amazonaws.com/photos/140165706/medium.jpg,,"",,3,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
85907277,60014b40-5de8-4009-95bc-68575716c582,2021-07-06 15:28:41,2021-07-06,2021-07-06 13:28:41 UTC,Rome,4578652,mirko-madella,,2021-07-06 13:29:23 UTC,2025-04-19 15:21:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/85907277,https://inaturalist-open-data.s3.amazonaws.com/photos/141434318/medium.jpeg,,"",,1,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
85966631,4c9879aa-8033-4c34-82a0-f559b33b1f21,2021/07/06 2:59 PM CEST,2021-07-06,2021-07-06 12:59:00 UTC,Vienna,2438113,pastabaum,Patrick Hacker,2021-07-06 22:12:49 UTC,2021-09-08 08:32:12 UTC,research,CC-BY,https://www.inaturalist.org/observations/85966631,https://inaturalist-open-data.s3.amazonaws.com/photos/141537524/medium.jpeg,,"",,2,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
86889054,ac6954ee-da27-40c2-be5f-31d709a8fce1,2021/07/06 6:00 AM HST,2021-07-06,2021-07-06 16:00:00 UTC,Hawaii,678997,eliag,Elia Guariento,2021-07-13 18:57:46 UTC,2025-04-19 15:22:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/86889054,https://inaturalist-open-data.s3.amazonaws.com/photos/143213462/medium.jpeg,,"",,1,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
91415291,5efe96b6-cfb9-43e7-b7b4-8a004ec73fcd,2021/08/15 3:39 PM CEST,2021-08-15,2021-08-15 13:39:00 UTC,Paris,3926910,sylb,"",2021-08-16 15:20:13 UTC,2021-08-28 16:19:27 UTC,research,,https://www.inaturalist.org/observations/91415291,https://static.inaturalist.org/photos/151201356/medium.jpeg,,"",,1,0,false,,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
93388801,c267ab07-3152-4dbc-8880-6d5529428823,2021/08/03 3:35 PM UTC,2021-08-03,2021-08-03 15:35:00 UTC,UTC,3514602,smithdiego,"",2021-09-02 18:19:16 UTC,2021-09-03 16:28:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/93388801,https://inaturalist-open-data.s3.amazonaws.com/photos/154949188/medium.jpg,,"",,1,0,false,,Stockente,Anas platyrhynchos,Кряква,Aves,6930
93634348,9055eca5-ad61-438f-928c-e94ec5becb15,2012/12/15 11:44 AM CET,2012-12-15,2012-12-15 10:44:00 UTC,Vienna,4596540,hemala_vladimir,Vladimir Hemala,2021-09-04 20:49:12 UTC,2022-10-27 20:45:51 UTC,research,CC-BY,https://www.inaturalist.org/observations/93634348,https://inaturalist-open-data.s3.amazonaws.com/photos/155214497/medium.jpg,,"",,3,0,false,,Germano reale,Anas platyrhynchos,Кряква,Aves,6930
94194521,a4e2daee-5e17-472a-9237-a7d8e4ecb08d,2018/08/30 3:30 PM CEST,2018-08-30,2018-08-30 13:30:00 UTC,Paris,4971920,duc_d_aquitaine,,2021-09-09 09:36:54 UTC,2021-09-11 15:11:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/94194521,https://inaturalist-open-data.s3.amazonaws.com/photos/156226043/medium.jpeg,,"","",1,0,false,,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
95408520,385b369c-c384-42ba-a5b9-38c256d1416e,2021/08/19 7:53 PM CEST,2021-08-19,2021-08-19 17:53:00 UTC,Paris,4013421,thomasdr,Thomas Dreux,2021-09-19 15:41:33 UTC,2025-03-08 09:37:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/95408520,https://inaturalist-open-data.s3.amazonaws.com/photos/158386177/medium.jpeg,,"",,2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
95516632,a71b881e-5f3c-4c17-b078-fc490cbc0672,2021/09/16 7:11 PM CEST,2021-09-16,2021-09-16 17:11:00 UTC,Madrid,2620196,javiercastrillo-anapri,Javier Castrillo,2021-09-20 09:03:55 UTC,2023-04-04 10:07:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95516632,https://inaturalist-open-data.s3.amazonaws.com/photos/158580573/medium.jpeg,,"",,2,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
95567379,e92423f7-c1d6-4ba1-804b-403fe22716a8,2019/08/30 8:34 PM CEST,2019-08-30,2019-08-30 18:34:00 UTC,Rome,752618,mrgls,Maria Rita Gelso,2021-09-20 19:01:59 UTC,2024-04-17 00:21:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/95567379,https://inaturalist-open-data.s3.amazonaws.com/photos/158671104/medium.jpeg,,piume,"",3,0,false,,Mallard,Anas platyrhynchos,Кряква,Aves,6930
96006727,a0a41dc6-0ed9-408f-86bf-ad56d31be013,2021/09/07 2:31 PM UTC,2021-09-07,2021-09-07 14:31:00 UTC,UTC,922357,lioneska,Lioneska,2021-09-24 20:44:05 UTC,2022-01-20 10:11:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96006727,https://inaturalist-open-data.s3.amazonaws.com/photos/159398902/medium.jpg,,"animal, bird, black, blue, brown, bush, butterfly, green, lake, nature, sky, sunny, swan, swimming, tree, water",,3,0,false,,Кряква,Anas platyrhynchos,Кряква,Aves,6930
96225306,83d9cc71-a636-48ce-8b90-5e8e7faf1d30,2021-09-26 16:07:52,2021-09-26,2021-09-26 14:07:52 UTC,Paris,447969,sammatey,"",2021-09-26 14:08:43 UTC,2021-09-27 21:21:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/96225306,https://inaturalist-open-data.s3.amazonaws.com/photos/159833212/medium.jpeg,,"",,1,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
98011632,a18112c1-1708-4cc2-8fbc-0f987252dc7a,2021-10-12 17:41:07,2021-10-12,2021-10-12 15:41:07 UTC,Zagreb,3884690,thorrune,Thor-Rune Hansen,2021-10-12 15:41:32 UTC,2022-10-15 21:12:45 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/98011632,https://inaturalist-open-data.s3.amazonaws.com/photos/163101769/medium.jpeg,,"",,2,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
98368609,d39bc84b-31b6-4eb0-8ad8-06bfe7c42465,2021-10-16 14:15:01,2021-10-16,2021-10-16 12:15:01 UTC,Ljubljana,3884690,thorrune,Thor-Rune Hansen,2021-10-16 12:15:39 UTC,2022-12-04 00:27:39 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/98368609,https://inaturalist-open-data.s3.amazonaws.com/photos/163760961/medium.jpeg,,"",,3,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
98377008,9174af68-7d7e-4ecc-b0d7-d2f9df652593,2021-10-16 16:06:22,2021-10-16,2021-10-16 14:06:22 UTC,Ljubljana,3884690,thorrune,Thor-Rune Hansen,2021-10-16 14:08:36 UTC,2024-02-03 17:41:32 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/98377008,https://inaturalist-open-data.s3.amazonaws.com/photos/163777086/medium.jpeg,,"",,5,0,false,2,Canard colvert,Anas platyrhynchos,Кряква,Aves,6930
98531711,26a359b5-b210-45e6-9f8d-ca941e16a391,2021-10-17 15:49:08,2021-10-17,2021-10-17 13:49:08 UTC,Zurich,3841483,robinia396,Magdalena Nogaj,2021-10-17 20:11:36 UTC,2021-10-19 18:02:20 UTC,research,,https://www.inaturalist.org/observations/98531711,https://static.inaturalist.org/photos/164067324/medium.jpeg,,"",,4,0,false,2,Mallard,Anas platyrhynchos,Кряква,Aves,6930
98761310,afbc049d-8056-4efc-b88e-00120624bbde,2019/03/07 12:12 PM CET,2019-03-07,2019-03-07 11:12:00 UTC,Paris,3836989,t_e_d,T. E. D.,2021-10-20 02:59:18 UTC,2024-01-21 13:04:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/98761310,https://static.inaturalist.org/photos/164504327/medium.jpeg,,"",,5,0,false,,Wilde Eend,Anas platyrhynchos,Кряква,Aves,6930
